"Date","Open","High","Low","Close","Volume","ticker","name"
"2006-07-18 00:00:00-04:00","3.9974993521141453","4.007495080747589","3.968419962792931","3.9893205165863037","12483000","MA","Mastercard Inc. (MA) Historical Data"
"2006-07-19 00:00:00-04:00","3.9902314662656364","4.130176080482322","3.9802357319044717","4.11472749710083","15840000","MA","Mastercard Inc. (MA) Historical Data"
"2006-07-20 00:00:00-04:00","4.125629478865559","4.160161276702331","4.09836785249023","4.139260292053223","8829000","MA","Mastercard Inc. (MA) Historical Data"
"2006-07-21 00:00:00-04:00","4.139263151112111","4.139263151112111","4.068382613588431","4.11472749710083","8510000","MA","Mastercard Inc. (MA) Historical Data"
"2006-07-24 00:00:00-04:00","4.1301758887275355","4.137445631557057","4.088374325812765","4.089282989501953","5017000","MA","Mastercard Inc. (MA) Historical Data"
"2006-07-25 00:00:00-04:00","4.107456639947678","4.216504057826556","4.103821552692014","4.187424659729004","6900000","MA","Mastercard Inc. (MA) Historical Data"
"2006-07-26 00:00:00-04:00","4.192878292800514","4.348271060110284","4.1619815587515845","4.241950035095215","10338000","MA","Mastercard Inc. (MA) Historical Data"
"2006-07-27 00:00:00-04:00","4.26194069827627","4.286476345631353","4.2274088859558105","4.2274088859558105","6009000","MA","Mastercard Inc. (MA) Historical Data"
"2006-07-28 00:00:00-04:00","4.226501681490097","4.252854664912157","4.203783353262215","4.207418441772461","4339000","MA","Mastercard Inc. (MA) Historical Data"
"2006-07-31 00:00:00-04:00","4.207419126919402","4.217414863647189","4.167434880059834","4.168343544006348","4616000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-01 00:00:00-04:00","4.172886115331494","4.172886115331494","4.062020912246226","4.089282989501953","7390000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-02 00:00:00-04:00","4.36099283491917","4.548191416846213","4.29919937226683","4.545464992523193","53372000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-03 00:00:00-04:00","4.464588207344467","4.565457239043653","4.420968885539846","4.542738914489746","21689000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-04 00:00:00-04:00","4.570910831472958","4.6799582974368645","4.542740084438309","4.548192501068115","14216000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-07 00:00:00-04:00","4.589083430118476","4.661781709410378","4.566365109510776","4.643607139587402","6918000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-08 00:00:00-04:00","4.643608068844286","4.786278665497373","4.639064317150287","4.777191162109375","14073000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-09 00:00:00-04:00","4.816263577999638","4.952572572988754","4.725390336919257","4.8026323318481445","15043000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-10 00:00:00-04:00","4.743568652394731","4.898961428306126","4.734481581084885","4.867156028747559","8725000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-11 00:00:00-04:00","4.861698341906177","4.948027808995452","4.838980038287125","4.878055572509766","9078000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-14 00:00:00-04:00","4.884420666578445","4.956210287792791","4.8635201046973355","4.92803955078125","6314000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-15 00:00:00-04:00","4.970749110515087","4.991650102933176","4.93076531919371","4.951665878295898","8553000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-16 00:00:00-04:00","4.966206294596253","5.037087249978733","4.921678314940926","4.931674480438232","15344000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-17 00:00:00-04:00","4.925313863579702","4.928948518052919","4.8335319050752314","4.858067989349365","10216000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-18 00:00:00-04:00","4.825352321754656","4.875332275093594","4.767193531214741","4.8571577072143555","9343000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-21 00:00:00-04:00","4.843529306816864","5.04799340582591","4.798093081101572","4.93076753616333","12487000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-22 00:00:00-04:00","4.925312066581574","5.043446960179335","4.925312066581574","5.018910884857178","9761000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-23 00:00:00-04:00","5.041629827941095","5.066165473001958","4.956209401928021","4.9616618156433105","10439000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-24 00:00:00-04:00","4.988922466501898","5.075251972196426","4.9816527274212525","5.057077407836914","5420000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-25 00:00:00-04:00","5.066166119210969","5.075253621000891","4.991650511123722","4.998011589050293","8016000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-28 00:00:00-04:00","4.984381144734399","5.038904859628799","4.977111402745006","4.999829292297363","3748000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-29 00:00:00-04:00","5.020730035638596","5.057079177074501","5.012551197160153","5.0298171043396","3211000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-30 00:00:00-04:00","5.041630101056167","5.068892171109456","5.013459800869655","5.0207295417785645","5801000","MA","Mastercard Inc. (MA) Historical Data"
"2006-08-31 00:00:00-04:00","5.020732635191437","5.104335790443879","5.020732635191437","5.079800128936768","7023000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-01 00:00:00-04:00","5.086158136696628","5.225193612321707","5.086158136696628","5.138864517211914","20559000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-05 00:00:00-04:00","5.170672388203949","5.201569127257633","5.111604901785384","5.166128635406494","4618000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-06 00:00:00-04:00","5.170669968521443","5.350598335266113","5.140681907397331","5.350598335266113","15694000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-07 00:00:00-04:00","5.316974566299905","5.531434719806241","5.316065902934924","5.463280200958252","26549000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-08 00:00:00-04:00","5.543248621307614","5.56596694038051","5.3878559081586275","5.429657459259033","15176000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-11 00:00:00-04:00","5.429656349340042","5.633211649321589","5.416025534009045","5.622306823730469","17064000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-12 00:00:00-04:00","5.54234090955082","5.647753685492585","5.54234090955082","5.643209934234619","16992000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-13 00:00:00-04:00","5.634120706870724","5.661382772756452","5.53416080969334","5.575053691864014","12355000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-14 00:00:00-04:00","5.529618346974562","5.747713191563722","5.5159875275167245","5.705911636352539","13010000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-15 00:00:00-04:00","5.705911221332216","5.924915146829761","5.705911221332216","5.904014587402344","19314000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-18 00:00:00-04:00","5.973986970338695","6.138467203257476","5.843129888159096","5.9176459312438965","23656000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-19 00:00:00-04:00","5.906738994320755","6.01124263007485","5.8431278030036164","5.892199516296387","17263000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-20 00:00:00-04:00","5.915827864359639","6.06122441156935","5.861303725840107","6.047593593597412","13476000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-21 00:00:00-04:00","6.136650139629483","6.3247573791139935","6.089396597164479","6.274777412414551","29063000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-22 00:00:00-04:00","6.270232472636142","6.315668679211616","5.914010394506954","5.991252422332764","29874000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-25 00:00:00-04:00","5.929458745437253","5.970351633104169","5.652296032724108","5.852216720581055","35677000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-26 00:00:00-04:00","5.7613454061208955","6.118475795419821","5.70318659786187","5.997614860534668","39969000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-27 00:00:00-04:00","6.08848588203329","6.170271654273829","5.947633089081116","6.164819240570068","19633000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-28 00:00:00-04:00","6.147552898589395","6.2620527115886","6.147552898589395","6.2384257316589355","13395000","MA","Mastercard Inc. (MA) Historical Data"
"2006-09-29 00:00:00-04:00","6.222069621858641","6.401997981481887","6.139375182843576","6.392910480499268","20056000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-02 00:00:00-04:00","6.392911468568468","6.392911468568468","6.330209348697754","6.357470989227295","17393000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-03 00:00:00-04:00","6.215708378370301","6.442890697073123","6.215708378370301","6.332025527954102","16733000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-04 00:00:00-04:00","6.361107100558807","6.398364913047047","6.247515902334543","6.32657527923584","13679000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-05 00:00:00-04:00","6.349320698393449","6.633211029094602","6.279257846795429","6.605003833770752","25756000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-06 00:00:00-04:00","6.587715179531519","6.901632799406954","6.5522292699973095","6.837939262390137","35410000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-09 00:00:00-04:00","6.542221438512445","6.663238791860072","6.4557801619235615","6.624113082885742","37084000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-10 00:00:00-04:00","6.473978329425246","6.665058545852058","6.414834845467397","6.543131351470947","26764000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-11 00:00:00-04:00","6.455777334297019","6.460326964519869","6.212832894343525","6.323841094970703","35483000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-12 00:00:00-04:00","6.287445285110786","6.443948929277936","6.252869221493685","6.406642913818359","15117000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-13 00:00:00-04:00","6.460331122186792","6.524024684668018","6.352962209537328","6.377529621124268","11321000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-16 00:00:00-04:00","6.369341069910211","6.524934976660462","6.355692603388801","6.487628936767578","8802000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-17 00:00:00-04:00","6.469426224965569","6.47852505153465","6.302913490148184","6.323841094970703","9865000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-18 00:00:00-04:00","6.33385141182104","6.476706617583111","6.327482101835748","6.41028356552124","8562000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-19 00:00:00-04:00","6.410285451160323","6.633212233974711","6.346591898694714","6.581347465515137","13414000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-20 00:00:00-04:00","6.624115142803352","6.628664342556804","6.460331803124642","6.480350017547607","5264000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-23 00:00:00-04:00","6.492175752481355","6.516743155107853","6.351140213382992","6.392086029052734","7389000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-24 00:00:00-04:00","6.382986504236588","6.505823946206962","6.362058894437075","6.478526592254639","8512000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-25 00:00:00-04:00","6.483076509619305","6.483076509619305","6.41483377254243","6.4375810623168945","11349000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-26 00:00:00-04:00","6.446681061748726","6.733301371191097","6.359329949145386","6.569518089294434","21152000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-27 00:00:00-04:00","6.460329273527636","6.64231064259463","6.278348338337416","6.609553813934326","26741000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-30 00:00:00-05:00","6.607734912444787","6.696905711346011","6.52857321801392","6.6004557609558105","17471000","MA","Mastercard Inc. (MA) Historical Data"
"2006-10-31 00:00:00-05:00","6.615013042577892","6.938029516092","6.545860029417761","6.7423996925354","35930000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-01 00:00:00-05:00","7.438479196134893","7.961674794814845","7.438479196134893","7.740567684173584","141283000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-02 00:00:00-05:00","7.626827756617888","8.014447167415879","7.5067202602224405","7.9707722663879395","62536000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-03 00:00:00-05:00","7.976233590939426","8.166404426602837","7.895252208541665","8.144566535949707","42476000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-06 00:00:00-05:00","8.189149563166662","8.838821866090957","8.188239289732154","8.76239013671875","97749000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-07 00:00:00-05:00","8.711438649631443","8.750563933468536","8.40752957112174","8.41662883758545","71623000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-08 00:00:00-05:00","8.371129330980784","8.371129330980784","8.01171715674625","8.047203063964844","64172000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-09 00:00:00-05:00","8.307434927733073","8.402974561209133","8.02536392211914","8.02536392211914","62982000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-10 00:00:00-05:00","8.065400470197279","8.234642729577416","7.985328537035014","8.116354942321777","27782000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-13 00:00:00-05:00","8.526725452287291","8.916164582276222","8.488509584543554","8.785138130187988","114166000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-14 00:00:00-05:00","8.807883870115948","8.847919406119866","8.588596525968258","8.662299156188965","38524000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-15 00:00:00-05:00","8.663204410093","9.067202405062915","8.644096490628524","8.671393394470215","56606000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-16 00:00:00-05:00","8.757843547765443","8.844284843935235","8.544015991717869","8.60042953491211","35647000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-17 00:00:00-05:00","8.493974412271424","8.678685433361931","8.376596776260937","8.625000953674316","28516000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-20 00:00:00-05:00","8.551294395392295","8.754203865471627","8.527636824036785","8.752384185791016","22904000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-21 00:00:00-05:00","8.825176161155143","9.174579808127676","8.780590106201881","9.15365219116211","59494000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-22 00:00:00-05:00","9.258288493044702","9.456647396096807","9.173666907982277","9.395684242248535","42648000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-24 00:00:00-05:00","9.271938879768891","9.631352054713078","9.144552634677757","9.597685813903809","21600000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-27 00:00:00-05:00","9.645002482969732","9.88157734756414","9.007158279418945","9.007158279418945","73643000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-28 00:00:00-05:00","8.871580107271562","9.19004743258277","8.68959915041672","9.167299270629883","61511000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-29 00:00:00-05:00","9.315611091202317","9.342908009300615","8.812433880333003","9.026261329650879","48996000","MA","Mastercard Inc. (MA) Historical Data"
"2006-11-30 00:00:00-05:00","9.032631693741285","9.282855352313764","8.782408035168809","9.258288383483887","41254000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-01 00:00:00-05:00","9.30105159581905","9.321979201409544","9.016251501892654","9.205511093139648","35210000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-04 00:00:00-05:00","9.190047925042292","9.234633110003987","9.030814253853963","9.10633659362793","20276000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-05 00:00:00-05:00","9.099057885099207","9.303787034615452","9.008066959146703","9.030815124511719","21264000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-06 00:00:00-05:00","9.20733643153915","9.28103822605428","8.962571742798495","9.019895553588867","30071000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-07 00:00:00-05:00","9.035361202446648","9.1836758848049","8.973487778955906","9.069937705993652","21763000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-08 00:00:00-05:00","9.069941281361345","9.171850285458957","9.00169765297023","9.10815715789795","15976000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-11 00:00:00-05:00","9.108154172870764","9.302873718851426","9.002604976251599","9.017163276672363","30088000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-12 00:00:00-05:00","8.981674643323512","9.017160544079946","8.57767650561696","8.712342262268066","46602000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-13 00:00:00-05:00","8.82426742690952","8.885231476601039","8.64683605307813","8.714168548583984","18912000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-14 00:00:00-05:00","8.71416575198646","8.778769140768697","8.625904796435426","8.698698043823242","24111000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-15 00:00:00-05:00","8.76421253759188","8.765122811309075","8.675951564928871","8.752384185791016","14585000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-18 00:00:00-05:00","8.73509703007034","8.73509703007034","8.42117925005506","8.453025817871094","26059000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-19 00:00:00-05:00","8.412075194039693","8.873397197225856","8.234643921353753","8.862478256225586","31954000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-20 00:00:00-05:00","8.862477533552747","9.049008053154225","8.75783863089891","8.87248706817627","28211000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-21 00:00:00-05:00","8.717803256302453","8.766938053825749","8.543101079078138","8.708703994750977","31084000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-22 00:00:00-05:00","8.707797665114184","8.826085515593995","8.660482524922259","8.766942024230957","13194000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-26 00:00:00-05:00","8.780587173016597","8.80333532973115","8.587687316395138","8.656840324401855","10227000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-27 00:00:00-05:00","8.63500176780376","9.052648867883956","8.598605587651662","9.041729927062988","19987000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-28 00:00:00-05:00","9.079946412814614","9.079946412814614","8.877037021951722","9.004424095153809","22386000","MA","Mastercard Inc. (MA) Historical Data"
"2006-12-29 00:00:00-05:00","8.989863757461205","9.064475784844186","8.940728965391767","8.96165657043457","10887000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-03 00:00:00-05:00","9.058109400543131","9.069938616616918","8.701426255487299","8.772398948669434","26289000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-04 00:00:00-05:00","8.816987586843211","9.267391760630101","8.671402785024926","9.202788352966309","27024000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-05 00:00:00-05:00","9.189135831336088","9.29923466312124","9.008064306468796","9.195505142211914","29632000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-08 00:00:00-05:00","9.008974512773726","9.303784225514157","9.008064239332453","9.197324752807617","16006000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-09 00:00:00-05:00","9.199143975533604","9.622250157290585","9.15364939630451","9.62134075164795","36952000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-10 00:00:00-05:00","9.618607561113016","9.698746846506877","9.380009196910754","9.538467407226562","35099000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-11 00:00:00-05:00","9.58036109740043","9.838083720926658","9.429187772172309","9.607681274414062","37671000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-12 00:00:00-05:00","9.630446500637403","9.76704910222002","9.54848511338636","9.584912300109863","18233000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-16 00:00:00-05:00","9.589466223744939","9.787083915718735","9.52845113929015","9.653214454650879","18028000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-17 00:00:00-05:00","9.744279263014457","10.037518785001039","9.632265451497467","9.930058479309082","45903000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-18 00:00:00-05:00","10.012937840416722","10.016580300522016","9.27073318163707","9.333569526672363","42787000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-19 00:00:00-05:00","9.334480691977278","9.594024650307503","9.288946466122667","9.5648832321167","30029000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-22 00:00:00-05:00","9.65230143808916","9.835348391122425","9.51660990704965","9.79983139038086","21033000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-23 00:00:00-05:00","9.90000933751937","9.939167937388488","9.746103742176784","9.872688293457031","21414000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-24 00:00:00-05:00","9.917314331190326","10.29797824267692","9.899100298118082","10.146805763244629","31643000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-25 00:00:00-05:00","10.222386857984151","10.225118266659909","9.741546895528243","9.823508262634277","21785000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-26 00:00:00-05:00","9.943718852946526","10.006556022021867","9.698745780058776","9.88270378112793","17501000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-29 00:00:00-05:00","9.92641900355339","10.108555833227431","9.899098826499392","9.993809700012207","12105000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-30 00:00:00-05:00","9.984702167923668","10.164106710056737","9.948274977573243","10.085787773132324","11493000","MA","Mastercard Inc. (MA) Historical Data"
"2007-01-31 00:00:00-05:00","10.113110459841211","10.21510713924365","10.085790277418015","10.158644676208496","13665000","MA","Mastercard Inc. (MA) Historical Data"
"2007-02-01 00:00:00-05:00","10.212375246734847","10.288872976303425","10.16410961824466","10.192340850830078","16003000","MA","Mastercard Inc. (MA) Historical Data"
"2007-02-02 00:00:00-05:00","10.244249693834591","10.263374779005954","10.072131743729662","10.104915618896484","11290000","MA","Mastercard Inc. (MA) Historical Data"
"2007-02-05 00:00:00-05:00","10.063023087833288","10.104003793614625","10.00747167673907","10.040255546569824","9910000","MA","Mastercard Inc. (MA) Historical Data"
"2007-02-06 00:00:00-05:00","10.08488130265347","10.157735710155064","10.008383566831666","10.067578315734863","10621000","MA","Mastercard Inc. (MA) Historical Data"
"2007-02-07 00:00:00-05:00","10.063018906709317","10.256993240420055","10.047537158781315","10.190513610839844","21132000","MA","Mastercard Inc. (MA) Historical Data"
"2007-02-08 00:00:00-05:00","10.1996243575577","10.511988234016338","10.113109442016368","10.449151039123535","37535000","MA","Mastercard Inc. (MA) Historical Data"
"2007-02-09 00:00:00-05:00","10.74876103720684","10.752403494739736","9.073108983125426","9.434648513793945","282063000","MA","Mastercard Inc. (MA) Historical Data"
"2007-02-12 00:00:00-05:00","9.286210344804473","9.357243499310963","8.980222106424243","9.296228408813477","82177000","MA","Mastercard Inc. (MA) Historical Data"
